ensemblID,analysis,sample_site,group,Precursor,geneID,ensemblID.y,type,entrezID,score
ENSG00000125814,DE,Macula,DE.Macula,"",NAPB,ENSG00000125814,ENS,63908,3
ENSG00000125814,DE,Periphery,DE.Periphery,"",NAPB,ENSG00000125814,ENS,63908,3
ENSG00000125868,DP,Macula,DP.Macula,"",DSTN,ENSG00000125868,ENS,11034,2
ENSG00000125868,DE,Macula,DE.Macula,"",DSTN,ENSG00000125868,ENS,11034,2
ENSG00000125991,DP,Macula,DP.Macula,"",ERGIC3,ENSG00000125991,ENS,51614,1
ENSG00000125995,DP,Macula,DP.Macula,"",ROMO1,ENSG00000125995,ENS,140823,1
ENSG00000126016,DE,Periphery,DE.Periphery,"",AMOT,ENSG00000126016,ENS,154796,1
ENSG00000126062,DP,Macula,DP.Macula,"",TMEM115,ENSG00000126062,ENS,11070,1
ENSG00000126215,DP,Macula,DP.Macula,"",XRCC3,ENSG00000126215,ENS,7517,2
ENSG00000126215,DP,Periphery,DP.Periphery,"",XRCC3,ENSG00000126215,ENS,7517,2
ENSG00000126247,DP,Macula,DP.Macula,"",CAPNS1,ENSG00000126247,ENS,826,2
ENSG00000126247,DE,Macula,DE.Macula,"",CAPNS1,ENSG00000126247,ENS,826,2
ENSG00000126705,DP,Macula,DP.Macula,"",AHDC1,ENSG00000126705,ENS,27245,1
ENSG00000126733,DP,Periphery,DP.Periphery,"",DACH2,ENSG00000126733,ENS,117154,1
ENSG00000126785,DE,Macula,DE.Macula,"",RHOJ,ENSG00000126785,ENS,57381,2
ENSG00000126785,DE,Periphery,DE.Periphery,"",RHOJ,ENSG00000126785,ENS,57381,2
ENSG00000126934,DP,Macula,DP.Macula,"",MAP2K2,ENSG00000126934,ENS,5605,2
ENSG00000126934,DE,Periphery,DE.Periphery,"",MAP2K2,ENSG00000126934,ENS,5605,2
ENSG00000126945,DE,Periphery,DE.Periphery,"",HNRNPH2,ENSG00000126945,ENS,3188,1
ENSG00000126947,DP,Macula,DP.Macula,"",ARMCX1,ENSG00000126947,ENS,51309,1
ENSG00000126950,DP,Macula,DP.Macula,"",TMEM35A,ENSG00000126950,ENS,59353,2
ENSG00000126950,DE,Macula,DE.Macula,"",TMEM35A,ENSG00000126950,ENS,59353,2
ENSG00000127125,DP,Macula,DP.Macula,"",PPCS,ENSG00000127125,ENS,79717,1
ENSG00000127418,DP,Macula,DP.Macula,"",FGFRL1,ENSG00000127418,ENS,53834,2
ENSG00000127418,DE,Macula,DE.Macula,"",FGFRL1,ENSG00000127418,ENS,53834,2
ENSG00000127526,DP,Macula,DP.Macula,"",SLC35E1,ENSG00000127526,ENS,79939,1
ENSG00000127554,DP,Macula,DP.Macula,"",GFER,ENSG00000127554,ENS,2671,1
ENSG00000127824,DE,Macula,DE.Macula,"",TUBA4A,ENSG00000127824,ENS,7277,2
ENSG00000127824,DE,Periphery,DE.Periphery,"",TUBA4A,ENSG00000127824,ENS,7277,2
ENSG00000127837,DP,Periphery,DP.Periphery,"",AAMP,ENSG00000127837,ENS,14,1
ENSG00000127914,DP,Macula,DP.Macula,"",AKAP9,ENSG00000127914,ENS,10142,1
ENSG00000127946,DE,Periphery,DE.Periphery,"",HIP1,ENSG00000127946,ENS,3092,1
ENSG00000127990,DE,Periphery,DE.Periphery,"",SGCE,ENSG00000127990,ENS,8910,1
ENSG00000128203,DE,Periphery,DE.Periphery,"",ASPHD2,ENSG00000128203,ENS,57168,1
ENSG00000128245,DP,Macula,DP.Macula,"",YWHAH,ENSG00000128245,ENS,7533,2
ENSG00000128245,DE,Macula,DE.Macula,"",YWHAH,ENSG00000128245,ENS,7533,2
ENSG00000128524,DE,Periphery,DE.Periphery,"",ATP6V1F,ENSG00000128524,ENS,9296,1
ENSG00000128590,DP,Macula,DP.Macula,"",DNAJB9,ENSG00000128590,ENS,4189,3
ENSG00000128590,DE,Macula,DE.Macula,"",DNAJB9,ENSG00000128590,ENS,4189,3
ENSG00000128590,DE,Periphery,DE.Periphery,"",DNAJB9,ENSG00000128590,ENS,4189,3
ENSG00000128602,DP,Macula,DP.Macula,"",SMO,ENSG00000128602,ENS,6608,3
ENSG00000128602,DE,Macula,DE.Macula,"",SMO,ENSG00000128602,ENS,6608,3
ENSG00000128602,DE,Periphery,DE.Periphery,"",SMO,ENSG00000128602,ENS,6608,3
ENSG00000128609,DP,Periphery,DP.Periphery,"",NDUFA5,ENSG00000128609,ENS,4698,2
ENSG00000128609,DE,Periphery,DE.Periphery,"",NDUFA5,ENSG00000128609,ENS,4698,2
ENSG00000128791,DP,Macula,DP.Macula,"",TWSG1,ENSG00000128791,ENS,57045,1
ENSG00000128881,DE,Periphery,DE.Periphery,"",TTBK2,ENSG00000128881,ENS,146057,1
ENSG00000128928,DE,Periphery,DE.Periphery,"",IVD,ENSG00000128928,ENS,3712,1
ENSG00000128965,DE,Macula,DE.Macula,"",CHAC1,ENSG00000128965,ENS,79094,1
ENSG00000128989,DE,Periphery,DE.Periphery,"",ARPP19,ENSG00000128989,ENS,10776,1
ENSG00000129071,DE,Periphery,DE.Periphery,"",MBD4,ENSG00000129071,ENS,8930,1
ENSG00000129084,DP,Macula,DP.Macula,"",PSMA1,ENSG00000129084,ENS,5682,2
ENSG00000129084,DE,Macula,DE.Macula,"",PSMA1,ENSG00000129084,ENS,5682,2
ENSG00000129244,DP,Macula,DP.Macula,"",ATP1B2,ENSG00000129244,ENS,482,1
ENSG00000129245,DE,Periphery,DE.Periphery,"",FXR2,ENSG00000129245,ENS,9513,1
ENSG00000129255,DP,Macula,DP.Macula,"",MPDU1,ENSG00000129255,ENS,9526,1
ENSG00000129355,DE,Periphery,DE.Periphery,"",CDKN2D,ENSG00000129355,ENS,1032,1
ENSG00000129422,DE,Periphery,DE.Periphery,"",MTUS1,ENSG00000129422,ENS,57509,1
ENSG00000129474,DE,Periphery,DE.Periphery,"",AJUBA,ENSG00000129474,ENS,84962,1
ENSG00000129596,DP,Macula,DP.Macula,"",CDO1,ENSG00000129596,ENS,1036,2
ENSG00000129596,DP,Periphery,DP.Periphery,"",CDO1,ENSG00000129596,ENS,1036,2
ENSG00000129625,DP,Macula,DP.Macula,"",REEP5,ENSG00000129625,ENS,7905,2
ENSG00000129625,DE,Macula,DE.Macula,"",REEP5,ENSG00000129625,ENS,7905,2
ENSG00000129654,DP,Macula,DP.Macula,"",FOXJ1,ENSG00000129654,ENS,2302,1
ENSG00000129675,DP,Macula,DP.Macula,"",ARHGEF6,ENSG00000129675,ENS,9459,1
ENSG00000129680,DP,Macula,DP.Macula,"",MAP7D3,ENSG00000129680,ENS,79649,3
ENSG00000129680,DE,Macula,DE.Macula,"",MAP7D3,ENSG00000129680,ENS,79649,3
ENSG00000129680,DE,Periphery,DE.Periphery,"",MAP7D3,ENSG00000129680,ENS,79649,3
ENSG00000130055,DP,Macula,DP.Macula,"",GDPD2,ENSG00000130055,ENS,54857,2
ENSG00000130055,DE,Macula,DE.Macula,"",GDPD2,ENSG00000130055,ENS,54857,2
ENSG00000130119,DE,Periphery,DE.Periphery,"",GNL3L,ENSG00000130119,ENS,54552,1
ENSG00000130164,DE,Macula,DE.Macula,"",LDLR,ENSG00000130164,ENS,3949,1
ENSG00000130165,DP,Macula,DP.Macula,"",ELOF1,ENSG00000130165,ENS,84337,1
ENSG00000130203,DE,Macula,DE.Macula,"",APOE,ENSG00000130203,ENS,348,1
ENSG00000130244,DP,Macula,DP.Macula,"",FAM98C,ENSG00000130244,ENS,147965,2
ENSG00000130244,DE,Macula,DE.Macula,"",FAM98C,ENSG00000130244,ENS,147965,2
ENSG00000130294,DP,Macula,DP.Macula,"",KIF1A,ENSG00000130294,ENS,547,2
ENSG00000130294,DE,Macula,DE.Macula,"",KIF1A,ENSG00000130294,ENS,547,2
ENSG00000130304,DP,Macula,DP.Macula,"",SLC27A1,ENSG00000130304,ENS,376497,1
ENSG00000130313,DP,Macula,DP.Macula,"",PGLS,ENSG00000130313,ENS,25796,3
ENSG00000130313,DE,Macula,DE.Macula,"",PGLS,ENSG00000130313,ENS,25796,3
ENSG00000130313,DE,Periphery,DE.Periphery,"",PGLS,ENSG00000130313,ENS,25796,3
ENSG00000130332,DP,Periphery,DP.Periphery,"",LSM7,ENSG00000130332,ENS,51690,1
ENSG00000130340,DP,Macula,DP.Macula,"",SNX9,ENSG00000130340,ENS,51429,2
ENSG00000130340,DE,Macula,DE.Macula,"",SNX9,ENSG00000130340,ENS,51429,2
ENSG00000130414,DE,Periphery,DE.Periphery,"",NDUFA10,ENSG00000130414,ENS,4705,1
ENSG00000130544,DP,Macula,DP.Macula,"",ZNF557,ENSG00000130544,ENS,79230,1
ENSG00000130640,DP,Macula,DP.Macula,"",TUBGCP2,ENSG00000130640,ENS,10844,1
ENSG00000130669,DP,Macula,DP.Macula,"",PAK4,ENSG00000130669,ENS,10298,2
ENSG00000130669,DE,Macula,DE.Macula,"",PAK4,ENSG00000130669,ENS,10298,2
ENSG00000130749,DE,Periphery,DE.Periphery,"",ZC3H4,ENSG00000130749,ENS,23211,1
ENSG00000130751,DP,Macula,DP.Macula,"",NPAS1,ENSG00000130751,ENS,4861,1
ENSG00000130764,DP,Periphery,DP.Periphery,"",LRRC47,ENSG00000130764,ENS,57470,1
ENSG00000130766,DE,Macula,DE.Macula,"",SESN2,ENSG00000130766,ENS,83667,1
ENSG00000130818,DP,Macula,DP.Macula,"",ZNF426,ENSG00000130818,ENS,79088,1
ENSG00000130956,DE,Macula,DE.Macula,"",HABP4,ENSG00000130956,ENS,22927,1
ENSG00000131043,DP,Macula,DP.Macula,"",AAR2,ENSG00000131043,ENS,25980,1
ENSG00000131100,DP,Macula,DP.Macula,"",ATP6V1E1,ENSG00000131100,ENS,529,1
ENSG00000131171,DP,Macula,DP.Macula,"",SH3BGRL,ENSG00000131171,ENS,6451,1
ENSG00000131174,DE,Periphery,DE.Periphery,"",COX7B,ENSG00000131174,ENS,1349,1
ENSG00000131196,DE,Periphery,DE.Periphery,"",NFATC1,ENSG00000131196,ENS,4772,1
ENSG00000131378,DE,Macula,DE.Macula,"",RFTN1,ENSG00000131378,ENS,23180,1
ENSG00000131386,DP,Macula,DP.Macula,"",GALNT15,ENSG00000131386,ENS,117248,1
ENSG00000131409,DE,Macula,DE.Macula,"",LRRC4B,ENSG00000131409,ENS,94030,1
ENSG00000131437,DP,Macula,DP.Macula,"",KIF3A,ENSG00000131437,ENS,11127,3
ENSG00000131437,DP,Periphery,DP.Periphery,"",KIF3A,ENSG00000131437,ENS,11127,3
ENSG00000131437,DE,Periphery,DE.Periphery,"",KIF3A,ENSG00000131437,ENS,11127,3
ENSG00000131473,DE,Macula,DE.Macula,"",ACLY,ENSG00000131473,ENS,47,1
ENSG00000131507,DP,Periphery,DP.Periphery,"",NDFIP1,ENSG00000131507,ENS,80762,2
ENSG00000131507,DE,Periphery,DE.Periphery,"",NDFIP1,ENSG00000131507,ENS,80762,2
ENSG00000131508,DP,Macula,DP.Macula,"",UBE2D2,ENSG00000131508,ENS,7322,1
ENSG00000131669,DP,Macula,DP.Macula,"",NINJ1,ENSG00000131669,ENS,4814,1
ENSG00000131724,DP,Macula,DP.Macula,"",IL13RA1,ENSG00000131724,ENS,3597,1
ENSG00000131941,DP,Macula,DP.Macula,"",RHPN2,ENSG00000131941,ENS,85415,1
ENSG00000131966,DE,Macula,DE.Macula,"",ACTR10,ENSG00000131966,ENS,55860,1
ENSG00000132004,DP,Periphery,DP.Periphery,"",FBXW9,ENSG00000132004,ENS,84261,1
ENSG00000132394,DE,Periphery,DE.Periphery,"",EEFSEC,ENSG00000132394,ENS,60678,1
ENSG00000132463,DE,Macula,DE.Macula,"",GRSF1,ENSG00000132463,ENS,2926,1
ENSG00000132470,DP,Macula,DP.Macula,"",ITGB4,ENSG00000132470,ENS,3691,1
ENSG00000132563,DE,Periphery,DE.Periphery,"",REEP2,ENSG00000132563,ENS,51308,1
ENSG00000132635,DP,Macula,DP.Macula,"",PCED1A,ENSG00000132635,ENS,64773,1
ENSG00000132639,DP,Macula,DP.Macula,"",SNAP25,ENSG00000132639,ENS,6616,3
ENSG00000132639,DE,Macula,DE.Macula,"",SNAP25,ENSG00000132639,ENS,6616,3
ENSG00000132639,DE,Periphery,DE.Periphery,"",SNAP25,ENSG00000132639,ENS,6616,3
ENSG00000132692,DP,Macula,DP.Macula,"",BCAN,ENSG00000132692,ENS,63827,1
ENSG00000132773,DP,Macula,DP.Macula,"",TOE1,ENSG00000132773,ENS,114034,2
ENSG00000132773,DP,Periphery,DP.Periphery,"",TOE1,ENSG00000132773,ENS,114034,2
ENSG00000132793,DE,Periphery,DE.Periphery,"",LPIN3,ENSG00000132793,ENS,64900,1
ENSG00000132819,DP,Macula,DP.Macula,"",RBM38,ENSG00000132819,ENS,55544,3
ENSG00000132819,DE,Macula,DE.Macula,"",RBM38,ENSG00000132819,ENS,55544,3
ENSG00000132819,DE,Periphery,DE.Periphery,"",RBM38,ENSG00000132819,ENS,55544,3
ENSG00000132849,DP,Macula,DP.Macula,"",PATJ,ENSG00000132849,ENS,10207,1
ENSG00000132872,DP,Macula,DP.Macula,"",SYT4,ENSG00000132872,ENS,6860,1
ENSG00000132879,DE,Periphery,DE.Periphery,"",FBXO44,ENSG00000132879,ENS,93611,1
ENSG00000132938,DP,Macula,DP.Macula,"",MTUS2,ENSG00000132938,ENS,23281,1
ENSG00000132953,DP,Macula,DP.Macula,"",XPO4,ENSG00000132953,ENS,64328,1
ENSG00000132970,DE,Periphery,DE.Periphery,"",WASF3,ENSG00000132970,ENS,10810,1
ENSG00000133069,DP,Macula,DP.Macula,"",TMCC2,ENSG00000133069,ENS,9911,2
ENSG00000133069,DE,Periphery,DE.Periphery,"",TMCC2,ENSG00000133069,ENS,9911,2
ENSG00000133131,DP,Periphery,DP.Periphery,"",MORC4,ENSG00000133131,ENS,79710,2
ENSG00000133131,DE,Periphery,DE.Periphery,"",MORC4,ENSG00000133131,ENS,79710,2
ENSG00000133195,DP,Macula,DP.Macula,"",SLC39A11,ENSG00000133195,ENS,201266,1
ENSG00000133318,DP,Macula,DP.Macula,"",RTN3,ENSG00000133318,ENS,10313,2
ENSG00000133318,DE,Macula,DE.Macula,"",RTN3,ENSG00000133318,ENS,10313,2
ENSG00000133424,DP,Macula,DP.Macula,"",LARGE1,ENSG00000133424,ENS,9215,1
ENSG00000133519,DP,Periphery,DP.Periphery,"",ZDHHC8P1,ENSG00000133519,ENS,,2
ENSG00000133519,DE,Periphery,DE.Periphery,"",ZDHHC8P1,ENSG00000133519,ENS,,2
ENSG00000133606,DE,Periphery,DE.Periphery,"",MKRN1,ENSG00000133606,ENS,23608,1
ENSG00000133640,DP,Macula,DP.Macula,"",LRRIQ1,ENSG00000133640,ENS,84125,1
ENSG00000133641,DE,Periphery,DE.Periphery,"",C12orf29,ENSG00000133641,ENS,91298,1
ENSG00000133657,DP,Macula,DP.Macula,"",ATP13A3,ENSG00000133657,ENS,79572,1
ENSG00000133678,DP,Periphery,DP.Periphery,"",TMEM254,ENSG00000133678,ENS,80195,1
ENSG00000133703,DP,Periphery,DP.Periphery,"",KRAS,ENSG00000133703,ENS,3845,3
ENSG00000133703,DE,Macula,DE.Macula,"",KRAS,ENSG00000133703,ENS,3845,3
ENSG00000133703,DE,Periphery,DE.Periphery,"",KRAS,ENSG00000133703,ENS,3845,3
ENSG00000133704,DP,Macula,DP.Macula,"",IPO8,ENSG00000133704,ENS,10526,1
ENSG00000133731,DE,Periphery,DE.Periphery,"",IMPA1,ENSG00000133731,ENS,3612,1
ENSG00000133872,DE,Periphery,DE.Periphery,"",SARAF,ENSG00000133872,ENS,51669,1
ENSG00000133943,DE,Periphery,DE.Periphery,"",DGLUCY,ENSG00000133943,ENS,80017,1
ENSG00000133958,DP,Macula,DP.Macula,"",UNC79,ENSG00000133958,ENS,57578,1
ENSG00000133961,DP,Macula,DP.Macula,"",NUMB,ENSG00000133961,ENS,8650,1
ENSG00000134056,DE,Periphery,DE.Periphery,"",MRPS36,ENSG00000134056,ENS,92259,1
ENSG00000134108,DP,Macula,DP.Macula,"",ARL8B,ENSG00000134108,ENS,55207,2
ENSG00000134108,DE,Macula,DE.Macula,"",ARL8B,ENSG00000134108,ENS,55207,2
ENSG00000134152,DP,Macula,DP.Macula,"",KATNBL1,ENSG00000134152,ENS,79768,1
ENSG00000134278,DP,Macula,DP.Macula,"",SPIRE1,ENSG00000134278,ENS,56907,3
ENSG00000134278,DP,Periphery,DP.Periphery,"",SPIRE1,ENSG00000134278,ENS,56907,3
ENSG00000134278,DE,Macula,DE.Macula,"",SPIRE1,ENSG00000134278,ENS,56907,3
ENSG00000134294,DP,Macula,DP.Macula,"",SLC38A2,ENSG00000134294,ENS,54407,3
ENSG00000134294,DP,Periphery,DP.Periphery,"",SLC38A2,ENSG00000134294,ENS,54407,3
ENSG00000134294,DE,Macula,DE.Macula,"",SLC38A2,ENSG00000134294,ENS,54407,3
ENSG00000134308,DE,Periphery,DE.Periphery,"",YWHAQ,ENSG00000134308,ENS,10971,1
ENSG00000134317,DP,Periphery,DP.Periphery,"",GRHL1,ENSG00000134317,ENS,29841,1
ENSG00000134324,DP,Macula,DP.Macula,"",LPIN1,ENSG00000134324,ENS,23175,1
ENSG00000134330,DE,Periphery,DE.Periphery,"",IAH1,ENSG00000134330,ENS,285148,1
ENSG00000134375,DE,Periphery,DE.Periphery,"",TIMM17A,ENSG00000134375,ENS,10440,1
ENSG00000134438,DP,Macula,DP.Macula,"",RAX,ENSG00000134438,ENS,30062,4
ENSG00000134438,DP,Periphery,DP.Periphery,"",RAX,ENSG00000134438,ENS,30062,4
ENSG00000134438,DE,Macula,DE.Macula,"",RAX,ENSG00000134438,ENS,30062,4
ENSG00000134438,DE,Periphery,DE.Periphery,"",RAX,ENSG00000134438,ENS,30062,4
ENSG00000134440,DP,Macula,DP.Macula,"",NARS,ENSG00000134440,ENS,4677,2
ENSG00000134440,DE,Macula,DE.Macula,"",NARS,ENSG00000134440,ENS,4677,2
ENSG00000134569,DP,Macula,DP.Macula,"",LRP4,ENSG00000134569,ENS,4038,1
ENSG00000134594,DP,Macula,DP.Macula,"",RAB33A,ENSG00000134594,ENS,9363,3
ENSG00000134594,DE,Macula,DE.Macula,"",RAB33A,ENSG00000134594,ENS,9363,3
ENSG00000134594,DE,Periphery,DE.Periphery,"",RAB33A,ENSG00000134594,ENS,9363,3
ENSG00000134684,DP,Macula,DP.Macula,"",YARS,ENSG00000134684,ENS,8565,1
ENSG00000134716,DP,Macula,DP.Macula,"",CYP2J2,ENSG00000134716,ENS,1573,3
ENSG00000134716,DE,Macula,DE.Macula,"",CYP2J2,ENSG00000134716,ENS,1573,3
ENSG00000134716,DE,Periphery,DE.Periphery,"",CYP2J2,ENSG00000134716,ENS,1573,3
ENSG00000134779,DP,Macula,DP.Macula,"",TPGS2,ENSG00000134779,ENS,25941,2
ENSG00000134779,DE,Macula,DE.Macula,"",TPGS2,ENSG00000134779,ENS,25941,2
ENSG00000134905,DE,Periphery,DE.Periphery,"",CARS2,ENSG00000134905,ENS,79587,1
ENSG00000134910,DP,Macula,DP.Macula,"",STT3A,ENSG00000134910,ENS,3703,1
ENSG00000134982,DP,Macula,DP.Macula,"",APC,ENSG00000134982,ENS,324,1
ENSG00000134986,DE,Periphery,DE.Periphery,"",NREP,ENSG00000134986,ENS,9315,1
ENSG00000135018,DE,Periphery,DE.Periphery,"",UBQLN1,ENSG00000135018,ENS,29979,1
ENSG00000135049,DE,Periphery,DE.Periphery,"",AGTPBP1,ENSG00000135049,ENS,23287,1
ENSG00000135070,DE,Periphery,DE.Periphery,"",ISCA1,ENSG00000135070,ENS,81689,1
ENSG00000135241,DE,Periphery,DE.Periphery,"",PNPLA8,ENSG00000135241,ENS,50640,1
ENSG00000135250,DP,Macula,DP.Macula,"",SRPK2,ENSG00000135250,ENS,6733,3
ENSG00000135250,DE,Macula,DE.Macula,"",SRPK2,ENSG00000135250,ENS,6733,3
ENSG00000135250,DE,Periphery,DE.Periphery,"",SRPK2,ENSG00000135250,ENS,6733,3
ENSG00000135272,DP,Macula,DP.Macula,"",MDFIC,ENSG00000135272,ENS,29969,2
ENSG00000135272,DE,Macula,DE.Macula,"",MDFIC,ENSG00000135272,ENS,29969,2
ENSG00000135407,DE,Periphery,DE.Periphery,"",AVIL,ENSG00000135407,ENS,10677,1
ENSG00000135423,DE,Periphery,DE.Periphery,"",GLS2,ENSG00000135423,ENS,27165,1
ENSG00000135452,DP,Macula,DP.Macula,"",TSPAN31,ENSG00000135452,ENS,6302,1
ENSG00000135469,DE,Periphery,DE.Periphery,"",COQ10A,ENSG00000135469,ENS,93058,1
ENSG00000135506,DP,Macula,DP.Macula,"",OS9,ENSG00000135506,ENS,10956,1
ENSG00000135525,DP,Periphery,DP.Periphery,"",MAP7,ENSG00000135525,ENS,9053,1
ENSG00000135541,DP,Periphery,DP.Periphery,"",AHI1,ENSG00000135541,ENS,54806,2
ENSG00000135541,DE,Periphery,DE.Periphery,"",AHI1,ENSG00000135541,ENS,54806,2
ENSG00000135605,DE,Periphery,DE.Periphery,"",TEC,ENSG00000135605,ENS,7006,1
ENSG00000135636,DP,Macula,DP.Macula,"",DYSF,ENSG00000135636,ENS,8291,3
ENSG00000135636,DE,Macula,DE.Macula,"",DYSF,ENSG00000135636,ENS,8291,3
ENSG00000135636,DE,Periphery,DE.Periphery,"",DYSF,ENSG00000135636,ENS,8291,3
ENSG00000135749,DP,Macula,DP.Macula,"",PCNX2,ENSG00000135749,ENS,80003,1
ENSG00000135828,DP,Macula,DP.Macula,"",RNASEL,ENSG00000135828,ENS,6041,1
ENSG00000135842,DP,Macula,DP.Macula,"",FAM129A,ENSG00000135842,ENS,116496,1
ENSG00000135900,DE,Periphery,DE.Periphery,"",MRPL44,ENSG00000135900,ENS,65080,1
ENSG00000135917,DP,Macula,DP.Macula,"",SLC19A3,ENSG00000135917,ENS,80704,1
ENSG00000135999,DE,Periphery,DE.Periphery,"",EPC2,ENSG00000135999,ENS,26122,1
ENSG00000136143,DE,Macula,DE.Macula,"",SUCLA2,ENSG00000136143,ENS,8803,1
ENSG00000136161,DE,Periphery,DE.Periphery,"",RCBTB2,ENSG00000136161,ENS,1102,1
ENSG00000136193,DE,Periphery,DE.Periphery,"",SCRN1,ENSG00000136193,ENS,9805,1
ENSG00000136205,DE,Periphery,DE.Periphery,"",TNS3,ENSG00000136205,ENS,64759,1
ENSG00000136238,DP,Macula,DP.Macula,"",RAC1,ENSG00000136238,ENS,5879,2
ENSG00000136238,DE,Macula,DE.Macula,"",RAC1,ENSG00000136238,ENS,5879,2
ENSG00000136404,DP,Macula,DP.Macula,"",TM6SF1,ENSG00000136404,ENS,53346,2
ENSG00000136404,DE,Macula,DE.Macula,"",TM6SF1,ENSG00000136404,ENS,53346,2
ENSG00000136485,DP,Macula,DP.Macula,"",DCAF7,ENSG00000136485,ENS,10238,1
ENSG00000136531,DP,Periphery,DP.Periphery,"",SCN2A,ENSG00000136531,ENS,6326,1
ENSG00000136546,DP,Macula,DP.Macula,"",SCN7A,ENSG00000136546,ENS,6332,1
ENSG00000136709,DP,Macula,DP.Macula,"",WDR33,ENSG00000136709,ENS,55339,1
ENSG00000136732,DP,Macula,DP.Macula,"",GYPC,ENSG00000136732,ENS,2995,1
ENSG00000136810,DP,Macula,DP.Macula,"",TXN,ENSG00000136810,ENS,7295,2
ENSG00000136810,DE,Macula,DE.Macula,"",TXN,ENSG00000136810,ENS,7295,2
ENSG00000136813,DP,Macula,DP.Macula,"",ECPAS,ENSG00000136813,ENS,23392,1
ENSG00000136840,DE,Periphery,DE.Periphery,"",ST6GALNAC4,ENSG00000136840,ENS,27090,1
ENSG00000136854,DP,Macula,DP.Macula,"",STXBP1,ENSG00000136854,ENS,6812,2
ENSG00000136854,DE,Periphery,DE.Periphery,"",STXBP1,ENSG00000136854,ENS,6812,2
ENSG00000136861,DE,Macula,DE.Macula,"",CDK5RAP2,ENSG00000136861,ENS,55755,1
ENSG00000136869,DP,Macula,DP.Macula,"",TLR4,ENSG00000136869,ENS,7099,1
ENSG00000136877,DE,Periphery,DE.Periphery,"",FPGS,ENSG00000136877,ENS,2356,1
ENSG00000136897,DE,Periphery,DE.Periphery,"",MRPL50,ENSG00000136897,ENS,54534,1
ENSG00000136986,DP,Macula,DP.Macula,"",DERL1,ENSG00000136986,ENS,79139,1
ENSG00000136997,DP,Macula,DP.Macula,"",MYC,ENSG00000136997,ENS,4609,1
ENSG00000137073,DP,Macula,DP.Macula,"",UBAP2,ENSG00000137073,ENS,55833,1
ENSG00000137074,DP,Macula,DP.Macula,"",APTX,ENSG00000137074,ENS,54840,1
ENSG00000137124,DP,Macula,DP.Macula,"",ALDH1B1,ENSG00000137124,ENS,219,1
ENSG00000137210,DE,Periphery,DE.Periphery,"",TMEM14B,ENSG00000137210,ENS,81853,1
ENSG00000137216,DE,Periphery,DE.Periphery,"",TMEM63B,ENSG00000137216,ENS,55362,1
ENSG00000137267,DP,Macula,DP.Macula,"",TUBB2A,ENSG00000137267,ENS,7280,3
ENSG00000137267,DE,Macula,DE.Macula,"",TUBB2A,ENSG00000137267,ENS,7280,3
ENSG00000137267,DE,Periphery,DE.Periphery,"",TUBB2A,ENSG00000137267,ENS,7280,3
ENSG00000137393,DP,Macula,DP.Macula,"",RNF144B,ENSG00000137393,ENS,255488,2
ENSG00000137393,DE,Macula,DE.Macula,"",RNF144B,ENSG00000137393,ENS,255488,2
ENSG00000137522,DP,Macula,DP.Macula,"",RNF121,ENSG00000137522,ENS,55298,1
ENSG00000137547,DE,Periphery,DE.Periphery,"",MRPL15,ENSG00000137547,ENS,29088,1
ENSG00000137574,DP,Macula,DP.Macula,"",TGS1,ENSG00000137574,ENS,96764,1
ENSG00000137575,DP,Macula,DP.Macula,"",SDCBP,ENSG00000137575,ENS,6386,1
ENSG00000137656,DP,Macula,DP.Macula,"",BUD13,ENSG00000137656,ENS,84811,1
ENSG00000137692,DP,Macula,DP.Macula,"",DCUN1D5,ENSG00000137692,ENS,84259,1
ENSG00000137726,DP,Macula,DP.Macula,"",FXYD6,ENSG00000137726,ENS,53826,2
ENSG00000137726,DE,Macula,DE.Macula,"",FXYD6,ENSG00000137726,ENS,53826,2
ENSG00000137834,DE,Periphery,DE.Periphery,"",SMAD6,ENSG00000137834,ENS,4091,1
ENSG00000137944,DP,Macula,DP.Macula,"",KYAT3,ENSG00000137944,ENS,56267,1
ENSG00000137947,DP,Macula,DP.Macula,"",GTF2B,ENSG00000137947,ENS,2959,2
ENSG00000137947,DE,Periphery,DE.Periphery,"",GTF2B,ENSG00000137947,ENS,2959,2
ENSG00000137955,DE,Periphery,DE.Periphery,"",RABGGTB,ENSG00000137955,ENS,5876,1
ENSG00000138018,DP,Macula,DP.Macula,"",SELENOI,ENSG00000138018,ENS,85465,1
ENSG00000138030,DP,Macula,DP.Macula,"",KHK,ENSG00000138030,ENS,3795,1
ENSG00000138031,DP,Macula,DP.Macula,"",ADCY3,ENSG00000138031,ENS,109,2
ENSG00000138031,DE,Macula,DE.Macula,"",ADCY3,ENSG00000138031,ENS,109,2
ENSG00000138069,DP,Periphery,DP.Periphery,"",RAB1A,ENSG00000138069,ENS,5861,3
ENSG00000138069,DE,Macula,DE.Macula,"",RAB1A,ENSG00000138069,ENS,5861,3
ENSG00000138069,DE,Periphery,DE.Periphery,"",RAB1A,ENSG00000138069,ENS,5861,3
ENSG00000138071,DP,Periphery,DP.Periphery,"",ACTR2,ENSG00000138071,ENS,10097,1
ENSG00000138078,DE,Macula,DE.Macula,"",PREPL,ENSG00000138078,ENS,9581,1
ENSG00000138079,DE,Periphery,DE.Periphery,"",SLC3A1,ENSG00000138079,ENS,6519,1
