cellType,p_val,avg_logFC,pct.1,pct.2,p_val_adj,ensemblID,cellTypeShort,geneID,n,Unique
Endothelial_Cells,3.95424219336164e-23,0.742510262468628,0.134,0.027,8.5451173798545e-19,ENSG00000197329,"Endothelial
Cells",PELI1,2,FALSE
Endothelial_Cells,5.46223513928798e-23,0.62050908108262,0.724,0.576,1.18038901360013e-18,ENSG00000114391,"Endothelial
Cells",RPL24,5,FALSE
Endothelial_Cells,1.09954842249028e-22,0.7081111886544,0.157,0.036,2.3761241410015e-18,ENSG00000164683,"Endothelial
Cells",HEY1,1,TRUE
Endothelial_Cells,1.98582917433513e-22,0.588503007388932,0.114,0.021,4.29137684573822e-18,ENSG00000003436,"Endothelial
Cells",TFPI,2,FALSE
Endothelial_Cells,2.64196522428951e-22,0.544164935786338,0.76,0.629,5.70928684968964e-18,ENSG00000161016,"Endothelial
Cells",RPL8,4,FALSE
Endothelial_Cells,6.05455884771524e-22,0.938134406732006,0.248,0.082,1.30839016699126e-17,ENSG00000144655,"Endothelial
Cells",CSRNP1,4,FALSE
Endothelial_Cells,1.01177805399715e-21,0.709862638556824,0.661,0.494,2.18645237468784e-17,ENSG00000197958,"Endothelial
Cells",RPL12,3,FALSE
Endothelial_Cells,1.76203066345128e-21,0.97437573385329,0.409,0.196,3.80774826371821e-17,ENSG00000128245,"Endothelial
Cells",YWHAH,5,FALSE
Endothelial_Cells,3.71983009766851e-21,0.780207946947484,0.138,0.031,8.03855284106164e-17,ENSG00000013364,"Endothelial
Cells",MVP,1,TRUE
Endothelial_Cells,6.12174290903999e-21,0.891523614217007,0.528,0.326,1.32290864264354e-16,ENSG00000140264,"Endothelial
Cells",SERF2,5,FALSE
Endothelial_Cells,6.18308884435044e-21,0.687364010701634,0.134,0.029,1.33616549926413e-16,ENSG00000138594,"Endothelial
Cells",TMOD3,1,TRUE
Endothelial_Cells,9.71263290002959e-21,0.854305585310127,0.22,0.069,2.09889996969639e-16,ENSG00000131446,"Endothelial
Cells",MGAT1,5,FALSE
Endothelial_Cells,1.00706111499087e-20,0.84891592751217,0.402,0.192,2.17625906949528e-16,ENSG00000059804,"Endothelial
Cells",SLC2A3,3,FALSE
Endothelial_Cells,1.06552829860138e-20,0.58827114481436,0.732,0.583,2.30260665327757e-16,ENSG00000170889,"Endothelial
Cells",RPS9,3,FALSE
Endothelial_Cells,1.87775970597808e-20,0.564503505625795,0.732,0.596,4.05783872461862e-16,ENSG00000156482,"Endothelial
Cells",RPL30,4,FALSE
Endothelial_Cells,3.33821184786791e-20,0.979022568935706,0.22,0.071,7.21387580324255e-16,ENSG00000185262,"Endothelial
Cells",UBALD2,3,FALSE
Endothelial_Cells,3.91379389612742e-20,0.693730600074604,0.138,0.031,8.45770860953135e-16,ENSG00000176105,"Endothelial
Cells",YES1,1,TRUE
Endothelial_Cells,4.37219507415246e-20,0.906307304659155,0.335,0.14,9.44831355524346e-16,ENSG00000128016,"Endothelial
Cells",ZFP36,4,FALSE
Endothelial_Cells,7.30244811147819e-20,0.680912480275124,0.654,0.519,1.57805903689044e-15,ENSG00000162244,"Endothelial
Cells",RPL29,3,FALSE
Endothelial_Cells,7.70965242381012e-20,0.689275775969687,0.126,0.027,1.66605588878537e-15,ENSG00000160691,"Endothelial
Cells",SHC1,1,TRUE
Endothelial_Cells,9.84483116501533e-20,0.898316979611139,0.228,0.077,2.12746801475981e-15,ENSG00000167460,"Endothelial
Cells",TPM4,3,FALSE
Endothelial_Cells,1.09269126721088e-19,0.718919883469542,0.173,0.047,2.36130582844271e-15,ENSG00000003402,"Endothelial
Cells",CFLAR,2,FALSE
Endothelial_Cells,1.14567741612434e-19,0.805189716432232,0.213,0.067,2.47580889624471e-15,ENSG00000089351,"Endothelial
Cells",GRAMD1A,1,TRUE
Endothelial_Cells,1.16652703672793e-19,0.673874599568615,0.106,0.02,2.52086492636906e-15,ENSG00000067182,"Endothelial
Cells",TNFRSF1A,3,FALSE
Endothelial_Cells,1.54534199718684e-19,0.493910106996796,0.768,0.649,3.33948405592077e-15,ENSG00000143947,"Endothelial
Cells",RPS27A,4,FALSE
Endothelial_Cells,2.21363206972517e-19,0.913322435914562,0.362,0.172,4.7836589026761e-15,ENSG00000104419,"Endothelial
Cells",NDRG1,2,FALSE
Endothelial_Cells,2.41020872108255e-19,0.65121693230817,0.114,0.023,5.20846104625939e-15,ENSG00000079308,"Endothelial
Cells",TNS1,2,FALSE
Endothelial_Cells,3.07286585616299e-19,0.582230441224212,0.126,0.028,6.64046311516823e-15,ENSG00000105939,"Endothelial
Cells",ZC3HAV1,3,FALSE
Endothelial_Cells,7.14826246731358e-19,0.714749366575533,0.138,0.033,1.54473951918647e-14,ENSG00000067113,"Endothelial
Cells",PLPP1,1,TRUE
Endothelial_Cells,8.03386631145013e-19,0.756763458574683,0.126,0.029,1.73611850990437e-14,ENSG00000168994,"Endothelial
Cells",PXDC1,3,FALSE
Endothelial_Cells,9.39961107590577e-19,0.812271987559393,0.433,0.229,2.03125595350324e-14,ENSG00000117394,"Endothelial
Cells",SLC2A1,3,FALSE
Endothelial_Cells,2.27862144075069e-18,0.608820642836438,0.693,0.561,4.92410093346223e-14,ENSG00000161970,"Endothelial
Cells",RPL26,3,FALSE
Endothelial_Cells,2.31042159588328e-18,0.871163531166147,0.24,0.087,4.99282106870376e-14,ENSG00000002586,"Endothelial
Cells",CD99,4,FALSE
Endothelial_Cells,3.38866651197814e-18,0.5072400527405,0.748,0.618,7.32290833238475e-14,ENSG00000163682,"Endothelial
Cells",RPL9,4,FALSE
Endothelial_Cells,3.80706029977292e-18,0.604397852432882,0.669,0.54,8.22705730780927e-14,ENSG00000134419,"Endothelial
Cells",RPS15A,4,FALSE
Endothelial_Cells,7.47322064236426e-18,0.550601941961939,0.724,0.59,1.61496298081492e-13,ENSG00000110700,"Endothelial
Cells",RPS13,4,FALSE
Endothelial_Cells,8.2697422716264e-18,0.953342347896288,0.228,0.083,1.78709130489847e-13,ENSG00000167775,"Endothelial
Cells",CD320,2,FALSE
Endothelial_Cells,8.73629085178376e-18,0.826749914593917,0.201,0.065,1.88791245307047e-13,ENSG00000152492,"Endothelial
Cells",CCDC50,2,FALSE
Endothelial_Cells,9.49464225951926e-18,0.524808060621006,0.102,0.021,2.05179219228211e-13,ENSG00000116678,"Endothelial
Cells",LEPR,1,TRUE
Endothelial_Cells,9.98339865405827e-18,0.851887973291064,0.26,0.1,2.15741244914199e-13,ENSG00000113070,"Endothelial
Cells",HBEGF,2,FALSE
Endothelial_Cells,1.37628940937889e-17,1.02962414703358,0.374,0.194,2.97416141366779e-13,ENSG00000136810,"Endothelial
Cells",TXN,2,FALSE
Endothelial_Cells,1.92579650798128e-17,0.497492920824117,0.76,0.629,4.16164625374755e-13,ENSG00000122026,"Endothelial
Cells",RPL21,4,FALSE
Endothelial_Cells,2.43340701108457e-17,0.789000111254132,0.236,0.086,5.25859255095376e-13,ENSG00000124831,"Endothelial
Cells",LRRFIP1,4,FALSE
Endothelial_Cells,2.62502908644558e-17,0.621691887965116,0.122,0.029,5.6726878558089e-13,ENSG00000131435,"Endothelial
Cells",PDLIM4,1,TRUE
Endothelial_Cells,5.68267736406445e-17,0.867906190951455,0.386,0.2,1.22802657837433e-12,ENSG00000067082,"Endothelial
Cells",KLF6,4,FALSE
Endothelial_Cells,7.3445599131666e-17,0.783137784962678,0.228,0.083,1.5871593972353e-12,ENSG00000165732,"Endothelial
Cells",DDX21,3,FALSE
Endothelial_Cells,7.75468713852504e-17,0.690168601082776,0.622,0.481,1.67578789063526e-12,ENSG00000177600,"Endothelial
Cells",RPLP2,5,FALSE
Endothelial_Cells,1.145386275593e-16,0.719096613637101,0.244,0.092,2.47517974155647e-12,ENSG00000148926,"Endothelial
Cells",ADM,2,FALSE
Endothelial_Cells,1.2676456131625e-16,0.609316236194259,0.15,0.041,2.73938217004417e-12,ENSG00000173039,"Endothelial
Cells",RELA,2,FALSE
Endothelial_Cells,2.10322235855281e-16,0.495724082285895,0.744,0.65,4.54506351683262e-12,ENSG00000174748,"Endothelial
Cells",RPL15,3,FALSE
Endothelial_Cells,2.10666530386831e-16,0.935824261027751,0.37,0.193,4.55250372165942e-12,ENSG00000143549,"Endothelial
Cells",TPM3,4,FALSE
Endothelial_Cells,2.3434944031773e-16,0.673094272515016,0.606,0.466,5.06429140526615e-12,ENSG00000161960,"Endothelial
Cells",EIF4A1,3,FALSE
Endothelial_Cells,2.42728824582746e-16,0.726300225517106,0.11,0.025,5.24536989923314e-12,ENSG00000065882,"Endothelial
Cells",TBC1D1,1,TRUE
Endothelial_Cells,2.62714962972102e-16,0.554751764035924,0.689,0.549,5.67727034982712e-12,ENSG00000182899,"Endothelial
Cells",RPL35A,4,FALSE
Endothelial_Cells,3.01385641574134e-16,0.56416915040273,0.114,0.026,6.51294371441704e-12,ENSG00000167772,"Endothelial
Cells",ANGPTL4,2,FALSE
Endothelial_Cells,3.70707695026213e-16,0.752795873008891,0.161,0.049,8.01099328951647e-12,ENSG00000143570,"Endothelial
Cells",SLC39A1,2,FALSE
Endothelial_Cells,5.63871972520705e-16,0.567622130105841,0.146,0.041,1.21852733261724e-11,ENSG00000165997,"Endothelial
Cells",ARL5B,2,FALSE
Endothelial_Cells,5.82930893570137e-16,0.515483212942946,0.709,0.598,1.25971366100507e-11,ENSG00000109475,"Endothelial
Cells",RPL34,4,FALSE
Endothelial_Cells,9.03297612803025e-16,0.630710287144237,0.638,0.525,1.95202614126734e-11,ENSG00000092841,"Endothelial
Cells",MYL6,4,FALSE
Endothelial_Cells,9.86186347750663e-16,0.696255400227761,0.157,0.047,2.13114869748918e-11,ENSG00000126458,"Endothelial
Cells",RRAS,4,FALSE
Endothelial_Cells,1.58259970755428e-15,0.64479546265361,0.126,0.033,3.4199979680248e-11,ENSG00000188677,"Endothelial
Cells",PARVB,3,FALSE
Endothelial_Cells,1.61206129224265e-15,0.522011649088483,0.697,0.59,3.48366445253637e-11,ENSG00000063177,"Endothelial
Cells",RPL18,4,FALSE
Endothelial_Cells,2.54035525648247e-15,0.522386526375529,0.122,0.031,5.48970770925862e-11,ENSG00000108219,"Endothelial
Cells",TSPAN14,2,FALSE
Endothelial_Cells,2.91642349265704e-15,0.743336717421777,0.134,0.037,6.30239116763186e-11,ENSG00000153071,"Endothelial
Cells",DAB2,2,FALSE
Endothelial_Cells,3.19661980507406e-15,0.786650924851302,0.134,0.037,6.90789539876505e-11,ENSG00000112977,"Endothelial
Cells",DAP,2,FALSE
Endothelial_Cells,3.44959182208085e-15,0.701663035011459,0.173,0.057,7.45456792751673e-11,ENSG00000167657,"Endothelial
Cells",DAPK3,1,TRUE
Endothelial_Cells,3.62884294094665e-15,0.633502441918417,0.138,0.039,7.8419295953857e-11,ENSG00000124942,"Endothelial
Cells",AHNAK,3,FALSE
Endothelial_Cells,4.14624044107269e-15,0.486505937542508,0.11,0.026,8.96002559315809e-11,ENSG00000105784,"Endothelial
Cells",RUNDC3B,2,FALSE
Endothelial_Cells,5.41412268405731e-15,0.570700454054358,0.681,0.567,1.16999191202478e-10,ENSG00000122406,"Endothelial
Cells",RPL5,3,FALSE
Endothelial_Cells,7.80666433809381e-15,0.735482922220239,0.165,0.053,1.68702016346207e-10,ENSG00000110108,"Endothelial
Cells",TMEM109,3,FALSE
Endothelial_Cells,8.21894165275334e-15,0.780848370227785,0.378,0.2,1.77611329116e-10,ENSG00000164111,"Endothelial
Cells",ANXA5,4,FALSE
Endothelial_Cells,8.25822890128688e-15,0.643646718258366,0.626,0.505,1.78460326556809e-10,ENSG00000204628,"Endothelial
Cells",RACK1,4,FALSE
Endothelial_Cells,8.82971579469546e-15,0.822319246727515,0.457,0.293,1.90810158323369e-10,ENSG00000161011,"Endothelial
Cells",SQSTM1,5,FALSE
Endothelial_Cells,1.26706593257326e-14,0.853738794970974,0.409,0.246,2.73812948029081e-10,ENSG00000168003,"Endothelial
Cells",SLC3A2,5,FALSE
Endothelial_Cells,1.54025601193791e-14,0.921994487326615,0.339,0.178,3.32849324179782e-10,ENSG00000108518,"Endothelial
Cells",PFN1,4,FALSE
Endothelial_Cells,1.68940771481621e-14,0.62786565187081,0.114,0.029,3.65081007171784e-10,ENSG00000166979,"Endothelial
Cells",EVA1C,1,TRUE
Endothelial_Cells,2.53887925252941e-14,0.552052340621675,0.642,0.509,5.48651806471607e-10,ENSG00000130255,"Endothelial
Cells",RPL36,4,FALSE
Endothelial_Cells,2.61805532748757e-14,0.793364586443083,0.228,0.091,5.65761756270065e-10,ENSG00000145632,"Endothelial
Cells",PLK2,1,TRUE
Endothelial_Cells,2.80762440265204e-14,0.653025461569707,0.173,0.059,6.06727633413107e-10,ENSG00000162909,"Endothelial
Cells",CAPN2,3,FALSE
Endothelial_Cells,3.73738815663855e-14,0.684277376581171,0.114,0.03,8.0764958064959e-10,ENSG00000185507,"Endothelial
Cells",IRF7,2,FALSE
Endothelial_Cells,3.85510138644564e-14,0.582956020747859,0.118,0.032,8.33087409610903e-10,ENSG00000164849,"Endothelial
Cells",GPR146,1,TRUE
Endothelial_Cells,4.83802652990741e-14,0.571388527288674,0.118,0.032,1.04549753311299e-09,ENSG00000144118,"Endothelial
Cells",RALB,1,TRUE
Endothelial_Cells,4.92861509808744e-14,0.865368843459983,0.193,0.071,1.0650737226967e-09,ENSG00000071282,"Endothelial
Cells",LMCD1,2,FALSE
Endothelial_Cells,6.16476061110376e-14,0.680142115333684,0.217,0.084,1.33220476805952e-09,ENSG00000030582,"Endothelial
Cells",GRN,3,FALSE
Endothelial_Cells,8.05842054852406e-14,0.692179992961619,0.161,0.054,1.74142468053605e-09,ENSG00000021355,"Endothelial
Cells",SERPINB1,2,FALSE
Endothelial_Cells,9.44327829494589e-14,0.800832357370255,0.106,0.027,2.04069243953781e-09,ENSG00000168884,"Endothelial
Cells",TNIP2,2,FALSE
Endothelial_Cells,1.14498062468166e-13,0.782956246841404,0.213,0.084,2.47430312993707e-09,ENSG00000002549,"Endothelial
Cells",LAP3,3,FALSE
Endothelial_Cells,1.21398061338077e-13,0.595191353178026,0.209,0.079,2.62341210551584e-09,ENSG00000138434,"Endothelial
Cells",ITPRID2,3,FALSE
Endothelial_Cells,1.41066030978725e-13,0.469124385541263,0.114,0.03,3.04843692945025e-09,ENSG00000110328,"Endothelial
Cells",GALNT18,1,TRUE
Endothelial_Cells,1.43485751172033e-13,0.973861035910033,0.26,0.121,3.10072708282764e-09,ENSG00000182117,"Endothelial
Cells",NOP10,3,FALSE
Endothelial_Cells,1.4694666858413e-13,0.7360618021712,0.217,0.087,3.17551750810304e-09,ENSG00000138166,"Endothelial
Cells",DUSP5,2,FALSE
Endothelial_Cells,2.36636021301097e-13,0.551942100074037,0.295,0.136,5.1137044203167e-09,ENSG00000132510,"Endothelial
Cells",KDM6B,5,FALSE
Endothelial_Cells,2.76598683704401e-13,0.555855048791553,0.102,0.026,5.97729755485211e-09,ENSG00000128917,"Endothelial
Cells",DLL4,1,TRUE
Endothelial_Cells,2.90846480460539e-13,0.629944359190721,0.579,0.461,6.28519244275225e-09,ENSG00000198755,"Endothelial
Cells",RPL10A,4,FALSE
Endothelial_Cells,2.9208716150573e-13,0.71036838177226,0.11,0.029,6.31200356013883e-09,ENSG00000173221,"Endothelial
Cells",GLRX,3,FALSE
Endothelial_Cells,3.41325921559624e-13,0.790358444942653,0.291,0.14,7.37605316490347e-09,ENSG00000120306,"Endothelial
Cells",CYSTM1,4,FALSE
Endothelial_Cells,3.59454163291346e-13,0.573254039603912,0.161,0.054,7.76780446872599e-09,ENSG00000198517,"Endothelial
Cells",MAFK,3,FALSE
Endothelial_Cells,5.61186829211238e-13,0.546513294388612,0.106,0.028,1.21272473792549e-08,ENSG00000118985,"Endothelial
Cells",ELL2,3,FALSE
Endothelial_Cells,5.80944763647152e-13,0.842952261642784,0.429,0.277,1.2554216342415e-08,ENSG00000136238,"Endothelial
Cells",RAC1,5,FALSE
Endothelial_Cells,1.16418687446385e-12,0.501406453305313,0.689,0.608,2.51580783571639e-08,ENSG00000164587,"Endothelial
Cells",RPS14,4,FALSE
Endothelial_Cells,1.25001150913602e-12,0.561486279560625,0.638,0.555,2.70127487124294e-08,ENSG00000086061,"Endothelial
Cells",DNAJA1,3,FALSE
Endothelial_Cells,1.63594123114418e-12,0.799948316380372,0.398,0.246,3.53526900050257e-08,ENSG00000067560,"Endothelial
Cells",RHOA,4,FALSE
Endothelial_Cells,1.64811035008032e-12,0.727196085061196,0.382,0.219,3.56156646652358e-08,ENSG00000167470,"Endothelial
Cells",MIDN,3,FALSE
Endothelial_Cells,1.83237386057511e-12,0.504993845632081,0.146,0.048,3.95975991270282e-08,ENSG00000172037,"Endothelial
Cells",LAMB2,3,FALSE
Endothelial_Cells,2.72968488787281e-12,0.776571788241487,0.469,0.327,5.89884904269314e-08,ENSG00000114942,"Endothelial
Cells",EEF1B2,3,FALSE
Endothelial_Cells,2.76791221603496e-12,0.761687911509949,0.323,0.173,5.98145829885155e-08,ENSG00000107281,"Endothelial
Cells",NPDC1,4,FALSE
Endothelial_Cells,3.02158668880811e-12,0.666590278481647,0.213,0.087,6.52964883451433e-08,ENSG00000149257,"Endothelial
Cells",SERPINH1,3,FALSE
Endothelial_Cells,5.37600356371014e-12,0.632641647775388,0.193,0.077,1.16175437011776e-07,ENSG00000008282,"Endothelial
Cells",SYPL1,4,FALSE
Endothelial_Cells,7.06341104768417e-12,0.569950023539325,0.614,0.505,1.52640312740455e-07,ENSG00000083845,"Endothelial
Cells",RPS5,4,FALSE
Endothelial_Cells,8.01027146386274e-12,0.581885127341829,0.181,0.069,1.73101966334074e-07,ENSG00000104067,"Endothelial
Cells",TJP1,5,FALSE
Endothelial_Cells,1.14058676139397e-11,0.510912419551684,0.13,0.042,2.46480799137237e-07,ENSG00000152818,"Endothelial
Cells",UTRN,3,FALSE
Endothelial_Cells,1.49457112806848e-11,0.631739611349958,0.169,0.064,3.22976820775598e-07,ENSG00000129946,"Endothelial
Cells",SHC2,4,FALSE
Endothelial_Cells,1.96171869285664e-11,0.674729470873209,0.539,0.429,4.2392740952632e-07,ENSG00000145741,"Endothelial
Cells",BTF3,3,FALSE
Endothelial_Cells,2.02289417131607e-11,0.478348103723857,0.669,0.623,4.37147430421403e-07,ENSG00000109971,"Endothelial
Cells",HSPA8,3,FALSE
Endothelial_Cells,3.51579581737357e-11,0.776431501240584,0.413,0.285,7.59763476134428e-07,ENSG00000118680,"Endothelial
Cells",MYL12B,4,FALSE
Endothelial_Cells,3.90844362952562e-11,0.652709238272677,0.24,0.111,8.44614668340487e-07,ENSG00000172354,"Endothelial
Cells",GNB2,4,FALSE
Endothelial_Cells,4.46743796263026e-11,0.53254381346062,0.626,0.539,9.65413343724398e-07,ENSG00000198242,"Endothelial
Cells",RPL23A,5,FALSE
Endothelial_Cells,4.57981746576022e-11,0.563368086051781,0.157,0.058,9.89698554350784e-07,ENSG00000135048,"Endothelial
Cells",CEMIP2,2,FALSE
Endothelial_Cells,5.46687890683096e-11,0.731032107022001,0.209,0.091,1.18139253176617e-06,ENSG00000100300,"Endothelial
Cells",TSPO,3,FALSE
Endothelial_Cells,5.69608345432572e-11,0.681331082988657,0.524,0.416,1.23092363447979e-06,ENSG00000135404,"Endothelial
Cells",CD63,4,FALSE
Endothelial_Cells,7.25932148589248e-11,0.763116883704256,0.37,0.229,1.56873937310137e-06,ENSG00000105401,"Endothelial
Cells",CDC37,1,TRUE
Endothelial_Cells,7.85887415338155e-11,0.558963199197337,0.146,0.052,1.69830270454575e-06,ENSG00000073921,"Endothelial
Cells",PICALM,1,TRUE
Endothelial_Cells,8.45556836465391e-11,0.57132011646805,0.189,0.077,1.82724832360171e-06,ENSG00000116679,"Endothelial
Cells",IVNS1ABP,2,FALSE
Endothelial_Cells,8.6143058021737e-11,0.729806045601311,0.232,0.109,1.86155148384974e-06,ENSG00000117461,"Endothelial
Cells",PIK3R3,1,TRUE
Endothelial_Cells,8.85078390724108e-11,0.51748588681271,0.181,0.073,1.9126544023548e-06,ENSG00000179820,"Endothelial
Cells",MYADM,5,FALSE
Endothelial_Cells,9.8356457077892e-11,0.517348582086118,0.646,0.558,2.12548303745325e-06,ENSG00000089009,"Endothelial
Cells",RPL6,3,FALSE
Endothelial_Cells,1.10021577528695e-10,0.489792699247183,0.154,0.057,2.37756629039509e-06,ENSG00000117298,"Endothelial
Cells",ECE1,4,FALSE
Endothelial_Cells,1.34185557839272e-10,0.635151376764212,0.102,0.031,2.89974990490668e-06,ENSG00000139597,"Endothelial
Cells",N4BP2L1,2,FALSE
Endothelial_Cells,1.42832091721369e-10,0.670363431602423,0.185,0.077,3.08660150209879e-06,ENSG00000044115,"Endothelial
Cells",CTNNA1,2,FALSE
Endothelial_Cells,1.54195718712066e-10,0.57229896081409,0.169,0.066,3.33216948136776e-06,ENSG00000124785,"Endothelial
Cells",NRN1,4,FALSE
Endothelial_Cells,2.51095861897548e-10,0.661466867637068,0.228,0.108,5.42618157560601e-06,ENSG00000141522,"Endothelial
Cells",ARHGDIA,3,FALSE
Endothelial_Cells,2.74584997075815e-10,0.798220399061032,0.173,0.072,5.93378178680836e-06,ENSG00000152684,"Endothelial
Cells",PELO,2,FALSE
Endothelial_Cells,4.88185921887028e-10,0.739163992734502,0.244,0.124,1.05496977719787e-05,ENSG00000102265,"Endothelial
Cells",TIMP1,4,FALSE
Endothelial_Cells,5.19908916312988e-10,0.408835935529597,0.685,0.625,1.12352316815237e-05,ENSG00000115268,"Endothelial
Cells",RPS15,4,FALSE
Endothelial_Cells,6.35382928293657e-10,0.600537266726852,0.567,0.459,1.37306250804259e-05,ENSG00000089157,"Endothelial
Cells",RPLP0,3,FALSE
Endothelial_Cells,6.84594891676439e-10,0.733904516257687,0.299,0.165,1.47940956091278e-05,ENSG00000174021,"Endothelial
Cells",GNG5,3,FALSE
Endothelial_Cells,9.3227522071156e-10,0.640630729719254,0.504,0.387,2.01464675195768e-05,ENSG00000125868,"Endothelial
Cells",DSTN,4,FALSE
Endothelial_Cells,1.00568203351664e-09,0.51334740291394,0.626,0.543,2.17327887442946e-05,ENSG00000188846,"Endothelial
Cells",RPL14,3,FALSE
Endothelial_Cells,1.21453105019635e-09,0.580411792066223,0.114,0.039,2.6246015994743e-05,ENSG00000140105,"Endothelial
Cells",WARS,1,TRUE
Endothelial_Cells,1.23738590764574e-09,0.451453653732024,0.657,0.587,2.67399094642244e-05,ENSG00000142541,"Endothelial
Cells",RPL13A,4,FALSE
Endothelial_Cells,1.46513636532034e-09,0.55944093269257,0.126,0.045,3.16615968545726e-05,ENSG00000137076,"Endothelial
Cells",TLN1,3,FALSE
Endothelial_Cells,1.64337695936649e-09,0.619485266009647,0.122,0.043,3.55133760919099e-05,ENSG00000107263,"Endothelial
Cells",RAPGEF1,4,FALSE
Endothelial_Cells,2.16857529931669e-09,0.462259903085893,0.154,0.061,4.68629122182337e-05,ENSG00000145390,"Endothelial
Cells",USP53,1,TRUE
Endothelial_Cells,2.22419625537008e-09,0.582803411864171,0.122,0.044,4.80648810785474e-05,ENSG00000181019,"Endothelial
Cells",NQO1,1,TRUE
Endothelial_Cells,2.80462395742023e-09,0.816904027370902,0.256,0.138,6.06079237198511e-05,ENSG00000126709,"Endothelial
Cells",IFI6,3,FALSE
Endothelial_Cells,3.44767554738942e-09,0.725993501161866,0.142,0.056,7.45042685790854e-05,ENSG00000139433,"Endothelial
Cells",GLTP,1,TRUE
Endothelial_Cells,3.75735129747148e-09,0.750265200095572,0.28,0.156,8.11963615383588e-05,ENSG00000113732,"Endothelial
Cells",ATP6V0E1,4,FALSE
Endothelial_Cells,4.21271580240691e-09,0.523621658479558,0.114,0.04,9.10367884900133e-05,ENSG00000155508,"Endothelial
Cells",CNOT8,2,FALSE
Endothelial_Cells,4.88619162481288e-09,0.615004840595601,0.134,0.052,0.000105590601012206,ENSG00000170385,"Endothelial
Cells",SLC30A1,1,TRUE
Endothelial_Cells,5.6025566209062e-09,0.359053844350751,0.161,0.066,0.000121071248577783,ENSG00000173846,"Endothelial
Cells",PLK3,3,FALSE
Endothelial_Cells,6.48247533151224e-09,0.573683258537291,0.102,0.034,0.000140086291913979,ENSG00000120913,"Endothelial
Cells",PDLIM2,2,FALSE
Endothelial_Cells,6.72663780459372e-09,0.47952425481102,0.146,0.058,0.00014536264295727,ENSG00000001617,"Endothelial
Cells",SEMA3F,2,FALSE
